,artist,title,lastPos,rank,weeks,date
11,Hozier,Take Me To Church,11,12,32,2015-04-04
12,Natalie La Rose Featuring Jeremih,Somebody,15,13,9,2015-04-04
13,Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,14,14,9,2015-04-04
14,WALK THE MOON,Shut Up And Dance,21,15,19,2015-04-04
15,Ariana Grande,One Last Time,18,16,6,2015-04-04
16,Meghan Trainor,Lips Are Movin,17,17,22,2015-04-04
17,Sam Smith,Lay Me Down,8,18,7,2015-04-04
18,Usher Featuring Juicy J,I Don't Mind,16,19,18,2015-04-04
19,Nick Jonas,Chains,20,20,8,2015-04-04
20,Sam Hunt,Take Your Time,27,21,12,2015-04-04
21,Chris Brown & Tyga,Ayo,23,22,11,2015-04-04
22,Sam Smith,I'm Not The Only One,19,23,29,2015-04-04
23,Taylor Swift,Shake It Off,22,24,31,2015-04-04
24,Meghan Trainor,All About That Bass,28,25,37,2015-04-04
25,Zedd Featuring Selena Gomez,I Want You To Know,24,26,4,2015-04-04
26,Jason Derulo,Want To Want Me,45,27,2,2015-04-04
27,Kelly Clarkson,Heartbeat Song,30,28,10,2015-04-04
28,Fall Out Boy,Centuries,25,29,28,2015-04-04
29,Calvin Harris Featuring Ellie Goulding,Outside,37,30,15,2015-04-04
30,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,29,31,21,2015-04-04
31,Omarion Featuring Chris Brown & Jhene Aiko,Post To Be,41,32,11,2015-04-04
32,Big Sean Featuring Drake,Blessings,35,33,7,2015-04-04
33,Big Sean Featuring E-40,I Don't F**k With You,33,34,26,2015-04-04
34,Maroon 5,Animals,40,35,31,2015-04-04
35,Ne-Yo Featuring Juicy J,She Knows,26,36,18,2015-04-04
36,Sam Smith,Stay With Me,34,37,50,2015-04-04
37,Nick Jonas,Jealous,32,38,28,2015-04-04
38,Tove Lo,Talking Body,46,39,8,2015-04-04
39,Vance Joy,Riptide,38,40,39,2015-04-04
40,Zac Brown Band,Homegrown,42,41,10,2015-04-04
41,Beyonce,7/11,36,42,17,2015-04-04
42,Cole Swindell,Ain't Worth The Whiskey,48,43,12,2015-04-04
43,Lillywood & Robin Schulz,Prayer In C,39,44,16,2015-04-04
44,One Direction,Night Changes,52,45,18,2015-04-04
45,Sia,Chandelier,47,46,46,2015-04-04
46,Meghan Trainor,Dear Future Husband,0,47,10,2015-04-04
47,Sia,Elastic Heart,49,48,11,2015-04-04
48,Rae Sremmurd,No Type,50,49,26,2015-04-04
49,Chris Young,Lonely Eyes,57,50,14,2015-04-04
50,Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,61,51,12,2015-04-04
51,Drake,Energy,54,52,6,2015-04-04
52,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,51,53,3,2015-04-04
53,Imagine Dragons,I Bet My Life,60,54,20,2015-04-04
54,Darius Rucker,Homegrown Honey,63,55,17,2015-04-04
55,Andy Grammer,"Honey, I'm Good.",77,56,4,2015-04-04
56,Drake,Know Yourself,66,57,5,2015-04-04
57,Trey Songz,Slow Motion,64,58,6,2015-04-04
58,Sheppard,Geronimo,58,59,13,2015-04-04
59,Ciara,I Bet,43,60,4,2015-04-04
60,Kendrick Lamar,King Kunta,0,61,1,2015-04-04
61,George Ezra,Budapest,72,62,8,2015-04-04
62,Drake,Legend,62,63,6,2015-04-04
63,O.T. Genasis,CoCo,59,64,18,2015-04-04
64,Dierks Bentley,Say You Do,71,65,10,2015-04-04
65,Kendrick Lamar,The Blacker The Berry,0,66,1,2015-04-04
66,Mumford & Sons,Believe,31,67,2,2015-04-04
67,Brett Eldredge,Mean To Me,53,68,20,2015-04-04
68,Silento,Watch Me,76,69,4,2015-04-04
69,Jason Aldean,Just Gettin' Started,56,70,17,2015-04-04
70,Nicki Minaj Featuring Beyonce,Feeling Myself,69,71,14,2015-04-04
71,Miranda Lambert,Little Red Wagon,55,72,6,2015-04-04
72,Tyler Farr,A Guy Walks Into A Bar,74,73,12,2015-04-04
73,Tori Kelly,Nobody Love,80,74,4,2015-04-04
74,J. Cole,Apparently,67,75,14,2015-04-04
75,Drake,10 Bands,78,76,6,2015-04-04
76,A Thousand Horses,Smoke,83,77,4,2015-04-04
77,Fifth Harmony Featuring Kid Ink,Worth It,87,78,5,2015-04-04
78,Keith Urban Featuring Eric Church,Raise 'Em Up,84,79,4,2015-04-04
79,Blake Shelton Featuring Ashley Monroe,Lonely Tonight,65,80,16,2015-04-04
80,Billy Currington,Don't It,88,81,3,2015-04-04
81,Wiz Khalifa Featuring Charlie Puth,See You Again,100,82,2,2015-04-04
82,Kendrick Lamar,Alright,0,83,1,2015-04-04
83,twenty one pilots,Fairly Local,0,84,1,2015-04-04
84,Fall Out Boy,Immortals,79,85,5,2015-04-04
85,Selena Gomez,The Heart Wants What It Wants,82,86,20,2015-04-04
86,Carly Rae Jepsen,I Really Like You,68,87,3,2015-04-04
87,Empire Cast Featuring Jussie Smollett & Yazz,You're So Beautiful,70,88,4,2015-04-04
88,Thomas Rhett,Make Me Wanna,75,89,19,2015-04-04
89,Luke Bryan,I See You,81,90,17,2015-04-04
90,Kendrick Lamar Featuring George Clinton & Thundercat,Wesley's Theory,0,91,1,2015-04-04
91,OneRepublic,I Lived,89,92,17,2015-04-04
92,LunchMoney Lewis,Bills,95,93,2,2015-04-04
93,"Kendrick Lamar Featuring Bilal, Anna Wise & Thundercat",These Walls,0,94,1,2015-04-04
94,Little Big Town,Girl Crush,90,95,5,2015-04-04
95,Florida Georgia Line,Sippin' On Fire,0,96,2,2015-04-04
96,Eric Paslay,She Don't Love You,92,97,3,2015-04-04
97,Skrillex & Diplo With Justin Bieber,Where Are U Now,93,98,3,2015-04-04
98,"Kendrick Lamar Featuring Bilal, Anna Wise & Snoop Dogg",Institutionalized,0,99,1,2015-04-04
99,James Newton Howard Featuring Jennifer Lawrence,The Hanging Tree,73,100,17,2015-04-04
0,Mark Ronson Featuring Bruno Mars,Uptown Funk!,1,1,18,2015-03-28
1,Maroon 5,Sugar,3,2,9,2015-03-28
2,Ed Sheeran,Thinking Out Loud,2,3,23,2015-03-28
3,Ellie Goulding,Love Me Like You Do,4,4,10,2015-03-28
4,Rihanna & Kanye West & Paul McCartney,FourFiveSeconds,5,5,8,2015-03-28
5,The Weeknd,Earned It (Fifty Shades Of Grey),7,6,12,2015-03-28
6,Taylor Swift,Style,6,7,14,2015-03-28
7,Sam Smith,Lay Me Down,58,8,6,2015-03-28
8,Pitbull & Ne-Yo,Time Of Our Lives,9,9,14,2015-03-28
9,Fetty Wap,Trap Queen,12,10,8,2015-03-28
10,Hozier,Take Me To Church,8,11,31,2015-03-28
11,Taylor Swift,Blank Space,10,12,20,2015-03-28
12,Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,16,13,18,2015-03-28
13,Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,14,14,8,2015-03-28
14,Natalie La Rose Featuring Jeremih,Somebody,19,15,8,2015-03-28
15,Usher Featuring Juicy J,I Don't Mind,11,16,17,2015-03-28
16,Meghan Trainor,Lips Are Movin,13,17,21,2015-03-28
17,Ariana Grande,One Last Time,22,18,5,2015-03-28
18,Sam Smith,I'm Not The Only One,17,19,28,2015-03-28
19,Nick Jonas,Chains,25,20,7,2015-03-28
20,WALK THE MOON,Shut Up And Dance,36,21,18,2015-03-28
21,Taylor Swift,Shake It Off,24,22,30,2015-03-28
22,Chris Brown & Tyga,Ayo,27,23,10,2015-03-28
23,Zedd Featuring Selena Gomez,I Want You To Know,38,24,3,2015-03-28
24,Fall Out Boy,Centuries,18,25,27,2015-03-28
25,Ne-Yo Featuring Juicy J,She Knows,20,26,17,2015-03-28
26,Sam Hunt,Take Your Time,31,27,11,2015-03-28
27,Meghan Trainor,All About That Bass,26,28,36,2015-03-28
28,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,23,29,20,2015-03-28
29,Kelly Clarkson,Heartbeat Song,21,30,9,2015-03-28
30,Mumford & Sons,Believe,0,31,1,2015-03-28
31,Nick Jonas,Jealous,28,32,27,2015-03-28
32,Big Sean Featuring E-40,I Don't F**k With You,29,33,25,2015-03-28
33,Sam Smith,Stay With Me,33,34,49,2015-03-28
34,Big Sean Featuring Drake,Blessings,30,35,6,2015-03-28
35,Beyonce,7/11,35,36,16,2015-03-28
36,Calvin Harris Featuring Ellie Goulding,Outside,39,37,14,2015-03-28
37,Vance Joy,Riptide,37,38,38,2015-03-28
38,Lillywood & Robin Schulz,Prayer In C,32,39,15,2015-03-28
39,Maroon 5,Animals,40,40,30,2015-03-28
40,Omarion Featuring Chris Brown & Jhene Aiko,Post To Be,44,41,10,2015-03-28
41,Zac Brown Band,Homegrown,46,42,9,2015-03-28
42,Ciara,I Bet,95,43,3,2015-03-28
43,Ella Henderson,Ghost,34,44,20,2015-03-28
44,Jason Derulo,Want To Want Me,0,45,1,2015-03-28
45,Tove Lo,Talking Body,53,46,7,2015-03-28
46,Sia,Chandelier,41,47,45,2015-03-28
47,Cole Swindell,Ain't Worth The Whiskey,52,48,11,2015-03-28
48,Sia,Elastic Heart,45,49,10,2015-03-28
49,Rae Sremmurd,No Type,43,50,25,2015-03-28
50,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,15,51,2,2015-03-28
51,One Direction,Night Changes,54,52,17,2015-03-28
52,Brett Eldredge,Mean To Me,56,53,19,2015-03-28
53,Drake,Energy,51,54,5,2015-03-28
54,Miranda Lambert,Little Red Wagon,85,55,5,2015-03-28
55,Jason Aldean,Just Gettin' Started,57,56,16,2015-03-28
56,Chris Young,Lonely Eyes,61,57,13,2015-03-28
57,Sheppard,Geronimo,74,58,12,2015-03-28
58,O.T. Genasis,CoCo,55,59,17,2015-03-28
59,Imagine Dragons,I Bet My Life,59,60,19,2015-03-28
60,Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,64,61,11,2015-03-28
61,Drake,Legend,60,62,5,2015-03-28
62,Darius Rucker,Homegrown Honey,67,63,16,2015-03-28
63,Trey Songz,Slow Motion,68,64,5,2015-03-28
64,Blake Shelton Featuring Ashley Monroe,Lonely Tonight,50,65,15,2015-03-28
65,Drake,Know Yourself,65,66,4,2015-03-28
66,J. Cole,Apparently,62,67,13,2015-03-28
67,Carly Rae Jepsen,I Really Like You,48,68,2,2015-03-28
68,Nicki Minaj Featuring Beyonce,Feeling Myself,66,69,13,2015-03-28
69,Empire Cast Featuring Jussie Smollett & Yazz,You're So Beautiful,47,70,3,2015-03-28
70,Dierks Bentley,Say You Do,73,71,9,2015-03-28
71,George Ezra,Budapest,78,72,7,2015-03-28
72,James Newton Howard Featuring Jennifer Lawrence,The Hanging Tree,70,73,16,2015-03-28
73,Tyler Farr,A Guy Walks Into A Bar,77,74,11,2015-03-28
74,Thomas Rhett,Make Me Wanna,63,75,18,2015-03-28
75,Silento,Watch Me,86,76,3,2015-03-28
76,Andy Grammer,"Honey, I'm Good.",87,77,3,2015-03-28
77,Drake,10 Bands,75,78,5,2015-03-28
78,Fall Out Boy,Immortals,72,79,4,2015-03-28
79,Tori Kelly,Nobody Love,79,80,3,2015-03-28
80,Luke Bryan,I See You,76,81,16,2015-03-28
81,Selena Gomez,The Heart Wants What It Wants,69,82,19,2015-03-28
82,A Thousand Horses,Smoke,83,83,3,2015-03-28
83,Keith Urban Featuring Eric Church,Raise 'Em Up,84,84,3,2015-03-28
84,Jessie J,Masterpiece,0,85,3,2015-03-28
85,Empire Cast Featuring Estelle & Jussie Smollett,Conqueror,42,86,2,2015-03-28
86,Fifth Harmony Featuring Kid Ink,Worth It,92,87,4,2015-03-28
87,Billy Currington,Don't It,91,88,2,2015-03-28
88,OneRepublic,I Lived,80,89,16,2015-03-28
89,Little Big Town,Girl Crush,88,90,4,2015-03-28
90,Jake Owen,What We Ain't Got,89,91,11,2015-03-28
91,Eric Paslay,She Don't Love You,94,92,2,2015-03-28
92,Skrillex & Diplo With Justin Bieber,Where Are U Now,97,93,2,2015-03-28
93,Luke Bryan,Games,0,94,1,2015-03-28
94,LunchMoney Lewis,Bills,0,95,1,2015-03-28
95,Echosmith,Bright,0,96,1,2015-03-28
96,Kenny Chesney With Grace Potter,Wild Child,0,97,1,2015-03-28
97,Tim McGraw With Catherine Dunn,Diamond Rings And Old Barstools,0,98,1,2015-03-28
98,Carrie Underwood,Little Toy Guns,0,99,1,2015-03-28
99,Wiz Khalifa Featuring Charlie Puth,See You Again,0,100,1,2015-03-28
0,Mark Ronson Featuring Bruno Mars,Uptown Funk!,1,1,17,2015-03-21
1,Ed Sheeran,Thinking Out Loud,2,2,22,2015-03-21
2,Maroon 5,Sugar,3,3,8,2015-03-21
3,Ellie Goulding,Love Me Like You Do,4,4,9,2015-03-21
4,Rihanna & Kanye West & Paul McCartney,FourFiveSeconds,5,5,7,2015-03-21
5,Taylor Swift,Style,7,6,13,2015-03-21
6,The Weeknd,Earned It (Fifty Shades Of Grey),9,7,11,2015-03-21
7,Hozier,Take Me To Church,6,8,30,2015-03-21
8,Pitbull & Ne-Yo,Time Of Our Lives,10,9,13,2015-03-21
9,Taylor Swift,Blank Space,8,10,19,2015-03-21
10,Usher Featuring Juicy J,I Don't Mind,12,11,16,2015-03-21
11,Fetty Wap,Trap Queen,16,12,7,2015-03-21
12,Meghan Trainor,Lips Are Movin,11,13,20,2015-03-21
13,Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,14,14,7,2015-03-21
14,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",All Day,0,15,1,2015-03-21
15,Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,23,16,17,2015-03-21
16,Sam Smith,I'm Not The Only One,13,17,27,2015-03-21
17,Fall Out Boy,Centuries,15,18,26,2015-03-21
18,Natalie La Rose Featuring Jeremih,Somebody,24,19,7,2015-03-21
19,Ne-Yo Featuring Juicy J,She Knows,19,20,16,2015-03-21
20,Kelly Clarkson,Heartbeat Song,37,21,8,2015-03-21
21,Ariana Grande,One Last Time,30,22,4,2015-03-21
22,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,18,23,19,2015-03-21
23,Taylor Swift,Shake It Off,21,24,29,2015-03-21
24,Nick Jonas,Chains,34,25,6,2015-03-21
25,Meghan Trainor,All About That Bass,28,26,35,2015-03-21
26,Chris Brown & Tyga,Ayo,25,27,9,2015-03-21
27,Nick Jonas,Jealous,20,28,26,2015-03-21
28,Big Sean Featuring E-40,I Don't F**k With You,22,29,24,2015-03-21
29,Big Sean Featuring Drake,Blessings,36,30,5,2015-03-21
30,Sam Hunt,Take Your Time,32,31,10,2015-03-21
31,Lillywood & Robin Schulz,Prayer In C,27,32,14,2015-03-21
32,Sam Smith,Stay With Me,26,33,48,2015-03-21
33,Ella Henderson,Ghost,29,34,19,2015-03-21
34,Beyonce,7/11,31,35,15,2015-03-21
35,WALK THE MOON,Shut Up And Dance,43,36,17,2015-03-21
36,Vance Joy,Riptide,33,37,37,2015-03-21
37,Zedd Featuring Selena Gomez,I Want You To Know,17,38,2,2015-03-21
38,Calvin Harris Featuring Ellie Goulding,Outside,42,39,13,2015-03-21
39,Maroon 5,Animals,35,40,29,2015-03-21
40,Sia,Chandelier,38,41,44,2015-03-21
41,Empire Cast Featuring Estelle & Jussie Smollett,Conqueror,0,42,1,2015-03-21
42,Rae Sremmurd,No Type,39,43,24,2015-03-21
43,Omarion Featuring Chris Brown & Jhene Aiko,Post To Be,46,44,9,2015-03-21
44,Sia,Elastic Heart,44,45,9,2015-03-21
45,Zac Brown Band,Homegrown,58,46,8,2015-03-21
46,Empire Cast Featuring Jussie Smollett & Yazz,You're So Beautiful,71,47,2,2015-03-21
47,Carly Rae Jepsen,I Really Like You,0,48,1,2015-03-21
48,Ariana Grande & The Weeknd,Love Me Harder,41,49,22,2015-03-21
49,Blake Shelton Featuring Ashley Monroe,Lonely Tonight,48,50,14,2015-03-21
50,Drake,Energy,40,51,4,2015-03-21
51,Cole Swindell,Ain't Worth The Whiskey,53,52,10,2015-03-21
52,Tove Lo,Talking Body,56,53,6,2015-03-21
53,One Direction,Night Changes,52,54,16,2015-03-21
54,O.T. Genasis,CoCo,45,55,16,2015-03-21
55,Brett Eldredge,Mean To Me,55,56,18,2015-03-21
56,Jason Aldean,Just Gettin' Started,54,57,15,2015-03-21
57,Sam Smith,Lay Me Down,62,58,5,2015-03-21
58,Imagine Dragons,I Bet My Life,47,59,18,2015-03-21
59,Drake,Legend,57,60,4,2015-03-21
60,Chris Young,Lonely Eyes,64,61,12,2015-03-21
61,J. Cole,Apparently,59,62,12,2015-03-21
62,Thomas Rhett,Make Me Wanna,51,63,17,2015-03-21
63,Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,72,64,10,2015-03-21
64,Drake,Know Yourself,75,65,3,2015-03-21
65,Nicki Minaj Featuring Beyonce,Feeling Myself,63,66,12,2015-03-21
66,Darius Rucker,Homegrown Honey,70,67,15,2015-03-21
67,Trey Songz,Slow Motion,77,68,4,2015-03-21
68,Selena Gomez,The Heart Wants What It Wants,61,69,18,2015-03-21
69,James Newton Howard Featuring Jennifer Lawrence,The Hanging Tree,81,70,15,2015-03-21
70,Taylor Swift,New Romantics,0,71,1,2015-03-21
71,Fall Out Boy,Immortals,78,72,3,2015-03-21
72,Dierks Bentley,Say You Do,76,73,8,2015-03-21
73,Sheppard,Geronimo,79,74,11,2015-03-21
74,Drake,10 Bands,73,75,4,2015-03-21
75,Luke Bryan,I See You,67,76,15,2015-03-21
76,Tyler Farr,A Guy Walks Into A Bar,82,77,10,2015-03-21
77,George Ezra,Budapest,85,78,6,2015-03-21
78,Tori Kelly,Nobody Love,89,79,2,2015-03-21
79,OneRepublic,I Lived,74,80,15,2015-03-21
80,Florida Georgia Line,Sun Daze,69,81,20,2015-03-21
81,Randy Houser,Like A Cowboy,65,82,14,2015-03-21
82,A Thousand Horses,Smoke,90,83,2,2015-03-21
83,Keith Urban Featuring Eric Church,Raise 'Em Up,93,84,2,2015-03-21
84,Miranda Lambert,Little Red Wagon,87,85,4,2015-03-21
85,Silento,Watch Me,98,86,2,2015-03-21
86,Andy Grammer,"Honey, I'm Good.",0,87,2,2015-03-21
87,Little Big Town,Girl Crush,84,88,3,2015-03-21
88,Jake Owen,What We Ain't Got,94,89,10,2015-03-21
89,Eric Church,Talladega,86,90,20,2015-03-21
90,Billy Currington,Don't It,0,91,1,2015-03-21
91,Fifth Harmony Featuring Kid Ink,Worth It,0,92,3,2015-03-21
92,Cashmere Cat Featuring Ariana Grande,Adore,0,93,1,2015-03-21
93,Eric Paslay,She Don't Love You,0,94,1,2015-03-21
94,Ciara,I Bet,0,95,2,2015-03-21
95,Meek Mill,Monster,0,96,1,2015-03-21
96,Skrillex & Diplo With Justin Bieber,Where Are U Now,0,97,1,2015-03-21
97,Fifth Harmony,Sledgehammer,91,98,15,2015-03-21
98,DeJ Loaf,Try Me,96,99,20,2015-03-21
99,B.o.B Featuring Trey Songz,Not For Long,95,100,9,2015-03-21
0,Mark Ronson Featuring Bruno Mars,Uptown Funk!,1,1,16,2015-03-14
1,Ed Sheeran,Thinking Out Loud,2,2,21,2015-03-14
2,Maroon 5,Sugar,4,3,7,2015-03-14
3,Ellie Goulding,Love Me Like You Do,3,4,8,2015-03-14
4,Rihanna & Kanye West & Paul McCartney,FourFiveSeconds,6,5,6,2015-03-14
5,Hozier,Take Me To Church,5,6,29,2015-03-14
6,Taylor Swift,Style,8,7,12,2015-03-14
7,Taylor Swift,Blank Space,7,8,18,2015-03-14
8,The Weeknd,Earned It (Fifty Shades Of Grey),9,9,10,2015-03-14
9,Pitbull & Ne-Yo,Time Of Our Lives,11,10,12,2015-03-14
10,Meghan Trainor,Lips Are Movin,10,11,19,2015-03-14
11,Usher Featuring Juicy J,I Don't Mind,13,12,15,2015-03-14
12,Sam Smith,I'm Not The Only One,12,13,26,2015-03-14
13,Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,17,14,6,2015-03-14
14,Fall Out Boy,Centuries,14,15,25,2015-03-14
15,Fetty Wap,Trap Queen,35,16,6,2015-03-14
16,Zedd Featuring Selena Gomez,I Want You To Know,0,17,1,2015-03-14
17,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,16,18,18,2015-03-14
18,Ne-Yo Featuring Juicy J,She Knows,22,19,15,2015-03-14
19,Nick Jonas,Jealous,18,20,25,2015-03-14
20,Taylor Swift,Shake It Off,15,21,28,2015-03-14
21,Big Sean Featuring E-40,I Don't F**k With You,24,22,23,2015-03-14
22,Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,29,23,16,2015-03-14
23,Natalie La Rose Featuring Jeremih,Somebody,27,24,6,2015-03-14
24,Chris Brown & Tyga,Ayo,32,25,8,2015-03-14
25,Sam Smith,Stay With Me,20,26,47,2015-03-14
26,Lillywood & Robin Schulz,Prayer In C,23,27,13,2015-03-14
27,Meghan Trainor,All About That Bass,19,28,34,2015-03-14
28,Ella Henderson,Ghost,21,29,18,2015-03-14
29,Ariana Grande,One Last Time,34,30,3,2015-03-14
30,Beyonce,7/11,25,31,14,2015-03-14
31,Sam Hunt,Take Your Time,39,32,9,2015-03-14
32,Vance Joy,Riptide,31,33,36,2015-03-14
33,Nick Jonas,Chains,42,34,5,2015-03-14
34,Maroon 5,Animals,37,35,28,2015-03-14
35,Big Sean Featuring Drake,Blessings,68,36,4,2015-03-14
36,Kelly Clarkson,Heartbeat Song,46,37,7,2015-03-14
37,Sia,Chandelier,30,38,43,2015-03-14
38,Rae Sremmurd,No Type,38,39,23,2015-03-14
39,Drake,Energy,26,40,3,2015-03-14
40,Ariana Grande & The Weeknd,Love Me Harder,33,41,21,2015-03-14
41,Calvin Harris Featuring Ellie Goulding,Outside,43,42,12,2015-03-14
42,WALK THE MOON,Shut Up And Dance,48,43,16,2015-03-14
43,Sia,Elastic Heart,41,44,8,2015-03-14
44,O.T. Genasis,CoCo,36,45,15,2015-03-14
45,Omarion Featuring Chris Brown & Jhene Aiko,Post To Be,54,46,8,2015-03-14
46,Imagine Dragons,I Bet My Life,28,47,17,2015-03-14
47,Blake Shelton Featuring Ashley Monroe,Lonely Tonight,47,48,13,2015-03-14
48,Common & John Legend,Glory,99,49,3,2015-03-14
49,"Jessie J, Ariana Grande & Nicki Minaj",Bang Bang,40,50,31,2015-03-14
50,Thomas Rhett,Make Me Wanna,45,51,16,2015-03-14
51,One Direction,Night Changes,55,52,15,2015-03-14
52,Cole Swindell,Ain't Worth The Whiskey,59,53,9,2015-03-14
53,Jason Aldean,Just Gettin' Started,60,54,14,2015-03-14
54,Brett Eldredge,Mean To Me,57,55,17,2015-03-14
55,Tove Lo,Talking Body,65,56,5,2015-03-14
56,Drake,Legend,52,57,3,2015-03-14
57,Zac Brown Band,Homegrown,66,58,7,2015-03-14
58,J. Cole,Apparently,61,59,11,2015-03-14
59,Lee Brice,Drinking Class,67,60,20,2015-03-14
60,Selena Gomez,The Heart Wants What It Wants,44,61,17,2015-03-14
61,Sam Smith,Lay Me Down,72,62,4,2015-03-14
62,Nicki Minaj Featuring Beyonce,Feeling Myself,62,63,11,2015-03-14
63,Chris Young,Lonely Eyes,71,64,11,2015-03-14
64,Randy Houser,Like A Cowboy,64,65,13,2015-03-14
65,Kid Rock,First Kiss,0,66,1,2015-03-14
66,Luke Bryan,I See You,53,67,14,2015-03-14
67,The Weeknd,Often,69,68,20,2015-03-14
68,Florida Georgia Line,Sun Daze,56,69,19,2015-03-14
69,Darius Rucker,Homegrown Honey,73,70,14,2015-03-14
70,Empire Cast Featuring Jussie Smollett & Yazz,You're So Beautiful,0,71,1,2015-03-14
71,Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,78,72,9,2015-03-14
72,Drake,10 Bands,58,73,3,2015-03-14
73,OneRepublic,I Lived,63,74,14,2015-03-14
74,Drake,Know Yourself,70,75,2,2015-03-14
75,Dierks Bentley,Say You Do,79,76,7,2015-03-14
76,Trey Songz,Slow Motion,96,77,3,2015-03-14
77,Fall Out Boy,Immortals,0,78,2,2015-03-14
78,Sheppard,Geronimo,76,79,10,2015-03-14
79,Big Sean Featuring Kanye West,All Your Fault,0,80,1,2015-03-14
80,James Newton Howard Featuring Jennifer Lawrence,The Hanging Tree,77,81,14,2015-03-14
81,Tyler Farr,A Guy Walks Into A Bar,86,82,9,2015-03-14
82,Taylor Swift,You Are In Love,0,83,1,2015-03-14
83,Little Big Town,Girl Crush,0,84,2,2015-03-14
84,George Ezra,Budapest,94,85,5,2015-03-14
85,Eric Church,Talladega,80,86,19,2015-03-14
86,Miranda Lambert,Little Red Wagon,93,87,3,2015-03-14
87,Prince Royce Featuring Snoop Dogg,Stuck On A Feeling,75,88,10,2015-03-14
88,Tori Kelly,Nobody Love,0,89,1,2015-03-14
89,A Thousand Horses,Smoke,0,90,1,2015-03-14
90,Fifth Harmony,Sledgehammer,87,91,14,2015-03-14
91,Kanye West Featuring Paul McCartney,Only One,74,92,8,2015-03-14
92,Keith Urban Featuring Eric Church,Raise 'Em Up,0,93,1,2015-03-14
93,Jake Owen,What We Ain't Got,92,94,9,2015-03-14
94,B.o.B Featuring Trey Songz,Not For Long,98,95,8,2015-03-14
95,DeJ Loaf,Try Me,90,96,19,2015-03-14
96,Big Sean Featuring Kanye West & John Legend,One Man Can Change The World,0,97,1,2015-03-14
97,Silento,Watch Me,0,98,1,2015-03-14
98,Big Sean,Paradise,0,99,1,2015-03-14
99,Drake,No Tellin',81,100,2,2015-03-14
0,Mark Ronson Featuring Bruno Mars,Uptown Funk!,1,1,15,2015-03-07
1,Ed Sheeran,Thinking Out Loud,2,2,20,2015-03-07
2,Ellie Goulding,Love Me Like You Do,6,3,7,2015-03-07
3,Maroon 5,Sugar,5,4,6,2015-03-07
4,Hozier,Take Me To Church,3,5,28,2015-03-07
5,Rihanna & Kanye West & Paul McCartney,FourFiveSeconds,4,6,5,2015-03-07
6,Taylor Swift,Blank Space,7,7,17,2015-03-07
7,Taylor Swift,Style,10,8,11,2015-03-07
8,The Weeknd,Earned It (Fifty Shades Of Grey),12,9,9,2015-03-07
9,Meghan Trainor,Lips Are Movin,9,10,18,2015-03-07
10,Pitbull & Ne-Yo,Time Of Our Lives,13,11,11,2015-03-07
11,Sam Smith,I'm Not The Only One,8,12,25,2015-03-07
12,Usher Featuring Juicy J,I Don't Mind,14,13,14,2015-03-07
13,Fall Out Boy,Centuries,16,14,24,2015-03-07
14,Taylor Swift,Shake It Off,15,15,27,2015-03-07
15,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,19,16,17,2015-03-07
16,Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,22,17,5,2015-03-07
17,Nick Jonas,Jealous,18,18,24,2015-03-07
18,Meghan Trainor,All About That Bass,17,19,33,2015-03-07
19,Sam Smith,Stay With Me,11,20,46,2015-03-07
20,Ella Henderson,Ghost,25,21,17,2015-03-07
21,Ne-Yo Featuring Juicy J,She Knows,24,22,14,2015-03-07
22,Lillywood & Robin Schulz,Prayer In C,29,23,12,2015-03-07
23,Big Sean Featuring E-40,I Don't F**k With You,21,24,22,2015-03-07
24,Beyonce,7/11,23,25,13,2015-03-07
25,Drake,Energy,49,26,2,2015-03-07
