,artist,title,lastPos,rank,weeks,date
15,Panic! At The Disco,"Hey Look Ma, I Made It",16,16,15,2019-08-03
16,Sam Smith & Normani,Dancing With A Stranger,17,17,28,2019-08-03
17,Post Malone,Wow.,14,18,31,2019-08-03
18,Lil Tecca,Ran$om,23,19,8,2019-08-03
19,Lewis Capaldi,Someone You Loved,26,20,11,2019-08-03
20,Blake Shelton,God's Country,20,21,17,2019-08-03
21,Halsey,Without Me,21,22,42,2019-08-03
22,"Young Thug, J. Cole & Travis Scott",The London,28,23,9,2019-08-03
23,Luke Combs,Beer Never Broke My Heart,24,24,12,2019-08-03
24,Ed Sheeran Featuring Khalid,Beautiful People,19,25,4,2019-08-03
25,Polo G Featuring Lil Tjay,Pop Out,22,26,18,2019-08-03
26,Marshmello & Bastille,Happier,27,27,49,2019-08-03
27,Lil Nas X,Panini,29,28,5,2019-08-03
28,Sam Smith,How Do You Sleep?,0,29,1,2019-08-03
29,Dan + Shay,Speechless,34,30,31,2019-08-03
30,Ava Max,Sweet But Psycho,31,31,32,2019-08-03
31,Katy Perry,Never Really Over,32,32,8,2019-08-03
32,Ariana Grande,7 Rings,30,33,27,2019-08-03
33,Panic! At The Disco,High Hopes,35,34,51,2019-08-03
34,Morgan Wallen,Whiskey Glasses,33,35,21,2019-08-03
35,NLE Choppa,Shotta Flow,36,36,14,2019-08-03
36,Saweetie,My Type,47,37,4,2019-08-03
37,Luke Bryan,Knockin' Boots,41,38,13,2019-08-03
38,Lee Brice,Rumor,39,39,20,2019-08-03
39,City Girls,Act Up,38,40,21,2019-08-03
40,Dan + Shay,All To Myself,51,41,12,2019-08-03
41,Lil Baby & DaBaby,Baby,0,42,1,2019-08-03
42,Khalid,Better,44,43,45,2019-08-03
43,Maren Morris,GIRL,52,44,21,2019-08-03
44,Meek Mill Featuring Drake,Going Bad,42,45,34,2019-08-03
45,Travis Scott,Sicko Mode,49,46,51,2019-08-03
46,Lady Gaga & Bradley Cooper,Shallow,48,47,43,2019-08-03
47,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,46,48,25,2019-08-03
48,J. Cole,Middle Child,40,49,27,2019-08-03
49,Offset Featuring Cardi B,Clout,50,50,16,2019-08-03
50,Megan Thee Stallion Featuring DaBaby,Cash Shit,61,51,5,2019-08-03
51,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",China,0,52,1,2019-08-03
52,YK Osiris,Worth It,58,53,23,2019-08-03
53,Jason Aldean,Rearview Town,62,54,9,2019-08-03
54,Bad Bunny & Tainy,Callaita,67,55,7,2019-08-03
55,"YG, Tyga & Jon Z",Go Loko,54,56,12,2019-08-03
56,DJ Khaled Featuring SZA,Just Us,56,57,10,2019-08-03
57,Taylor Swift Featuring Brendon Urie,ME!,55,58,14,2019-08-03
58,Eric Church,Some Of It,43,59,9,2019-08-03
59,Marshmello & Kane Brown,One Thing Right,82,60,5,2019-08-03
60,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Cross Me,25,61,9,2019-08-03
61,Ed Sheeran & Travis Scott,Antisocial,37,62,2,2019-08-03
62,Cardi B,Press,64,63,8,2019-08-03
63,5 Seconds Of Summer,Easier,63,64,9,2019-08-03
64,Florida Georgia Line,Talk You Out Of It,70,65,23,2019-08-03
65,The Chainsmokers & Bebe Rexha,Call You Mine,68,66,8,2019-08-03
66,SHAED,Trampoline,72,67,8,2019-08-03
67,Justin Moore,The Ones That Didn't Make It Back Home,77,68,6,2019-08-03
68,Taylor Swift,The Archer,0,69,1,2019-08-03
69,"Tyler, The Creator",Earfquake,65,70,10,2019-08-03
70,Chris Young,Raised On Country,78,71,8,2019-08-03
71,Ali Gatie,It's You,74,72,6,2019-08-03
72,Lil Nas X & Cardi B,Rodeo,60,73,5,2019-08-03
73,"Lunay, Daddy Yankee & Bad Bunny",Soltera,80,74,11,2019-08-03
74,Bryce Vine Featuring YG,La La Land,79,75,8,2019-08-03
75,"Beyonce, SAINt JHN & Wizkid Featuring Blue Ivy Carter",Brown Skin Girl,0,76,1,2019-08-03
76,Y2K & bbno$,Lalala,76,77,4,2019-08-03
77,Jonas Brothers,Only Human,87,78,6,2019-08-03
78,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",Otro Trago,84,79,7,2019-08-03
79,Meek Mill Featuring Ella Mai,24/7,81,80,16,2019-08-03
80,Halsey,Nightmare,59,81,10,2019-08-03
81,Ellie Goulding & Juice WRLD,Hate Me,0,82,1,2019-08-03
82,"Jhay Cortez, J Balvin & Bad Bunny",No Me Conoce,88,83,3,2019-08-03
83,Jonas Brothers,Cool,75,84,16,2019-08-03
84,Beyonce,Before I Let Go,85,85,14,2019-08-03
85,Chris Lane,I Don't Know About You,91,86,3,2019-08-03
86,NAV Featuring Meek Mill,Tap,93,87,7,2019-08-03
87,"Dreamville Featuring J. Cole, Lute & DaBaby",Under The Sun,66,88,3,2019-08-03
88,Carrie Underwood,Southbound,96,89,2,2019-08-03
89,"Beyonce, JAY-Z & Childish Gambino Featuring Oumou Sangare",Mood 4 Eva,0,90,1,2019-08-03
90,DJ Khaled Featuring Cardi B & 21 Savage,Wish Wish,0,91,8,2019-08-03
91,Eli Young Band,Love Ain't,94,92,15,2019-08-03
92,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",Baguettes In The Face,89,93,2,2019-08-03
93,Mustard Featuring Roddy Ricch,Ballin',0,94,1,2019-08-03
94,Pedro Capo X Farruko,Calma,86,95,19,2019-08-03
95,J Balvin & Bad Bunny,Que Pretendes,97,96,4,2019-08-03
96,Lil Uzi Vert,Sanguine Paradise,95,97,15,2019-08-03
97,Kenny Chesney,Tip Of My Tongue,83,98,2,2019-08-03
98,Ed Sheeran Featuring Camila Cabello & Cardi B,South Of The Border,53,99,2,2019-08-03
99,Nicki Minaj,MEGATRON,0,100,4,2019-08-03
0,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,1,1,20,2019-07-27
1,Billie Eilish,Bad Guy,2,2,16,2019-07-27
2,Ed Sheeran & Justin Bieber,I Don't Care,6,3,10,2019-07-27
3,Shawn Mendes & Camila Cabello,Senorita,5,4,4,2019-07-27
4,Khalid,Talk,4,5,23,2019-07-27
5,Lizzo,Truth Hurts,7,6,11,2019-07-27
6,Post Malone Featuring Young Thug,Goodbyes,3,7,2,2019-07-27
7,Jonas Brothers,Sucker,8,8,20,2019-07-27
8,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),9,9,39,2019-07-27
9,Chris Brown Featuring Drake,No Guidance,12,10,6,2019-07-27
10,DaBaby,Suge,10,11,16,2019-07-27
11,Drake Featuring Rick Ross,Money In The Grave,11,12,5,2019-07-27
12,Shawn Mendes,If I Can't Have You,14,13,11,2019-07-27
13,Post Malone,Wow.,13,14,30,2019-07-27
14,Taylor Swift,You Need To Calm Down,16,15,5,2019-07-27
15,Panic! At The Disco,"Hey Look Ma, I Made It",18,16,14,2019-07-27
16,Sam Smith & Normani,Dancing With A Stranger,15,17,27,2019-07-27
17,Blanco Brown,The Git Up,19,18,6,2019-07-27
18,Ed Sheeran Featuring Khalid,Beautiful People,40,19,3,2019-07-27
19,Blake Shelton,God's Country,17,20,16,2019-07-27
20,Halsey,Without Me,20,21,41,2019-07-27
21,Polo G Featuring Lil Tjay,Pop Out,21,22,17,2019-07-27
22,Lil Tecca,Ran$om,26,23,7,2019-07-27
23,Luke Combs,Beer Never Broke My Heart,23,24,11,2019-07-27
24,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Cross Me,41,25,8,2019-07-27
25,Lewis Capaldi,Someone You Loved,36,26,10,2019-07-27
26,Marshmello & Bastille,Happier,22,27,48,2019-07-27
27,"Young Thug, J. Cole & Travis Scott",The London,29,28,8,2019-07-27
28,Lil Nas X,Panini,27,29,4,2019-07-27
29,Ariana Grande,7 Rings,24,30,26,2019-07-27
30,Ava Max,Sweet But Psycho,25,31,31,2019-07-27
31,Katy Perry,Never Really Over,31,32,7,2019-07-27
32,Morgan Wallen,Whiskey Glasses,28,33,20,2019-07-27
33,Dan + Shay,Speechless,34,34,30,2019-07-27
34,Panic! At The Disco,High Hopes,33,35,50,2019-07-27
35,NLE Choppa,Shotta Flow,38,36,13,2019-07-27
36,Ed Sheeran & Travis Scott,Antisocial,0,37,1,2019-07-27
37,City Girls,Act Up,30,38,20,2019-07-27
38,Lee Brice,Rumor,35,39,19,2019-07-27
39,J. Cole,Middle Child,32,40,26,2019-07-27
40,Luke Bryan,Knockin' Boots,48,41,12,2019-07-27
41,Meek Mill Featuring Drake,Going Bad,42,42,33,2019-07-27
42,Eric Church,Some Of It,49,43,8,2019-07-27
43,Khalid,Better,47,44,44,2019-07-27
44,Mustard & Migos,Pure Water,39,45,25,2019-07-27
45,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,43,46,24,2019-07-27
46,Saweetie,My Type,67,47,3,2019-07-27
47,Lady Gaga & Bradley Cooper,Shallow,45,48,42,2019-07-27
48,Travis Scott,Sicko Mode,50,49,50,2019-07-27
49,Offset Featuring Cardi B,Clout,62,50,15,2019-07-27
50,Dan + Shay,All To Myself,57,51,11,2019-07-27
51,Maren Morris,GIRL,59,52,20,2019-07-27
52,Ed Sheeran Featuring Camila Cabello & Cardi B,South Of The Border,0,53,1,2019-07-27
53,"YG, Tyga & Jon Z",Go Loko,53,54,11,2019-07-27
54,Taylor Swift Featuring Brendon Urie,ME!,52,55,13,2019-07-27
55,DJ Khaled Featuring SZA,Just Us,56,56,9,2019-07-27
56,Ed Sheeran Featuring Eminem & 50 Cent,Remember The Name,0,57,1,2019-07-27
57,YK Osiris,Worth It,61,58,22,2019-07-27
58,Halsey,Nightmare,54,59,9,2019-07-27
59,Lil Nas X & Cardi B,Rodeo,51,60,4,2019-07-27
60,Megan Thee Stallion Featuring DaBaby,Cash Shit,74,61,4,2019-07-27
61,Jason Aldean,Rearview Town,69,62,8,2019-07-27
62,5 Seconds Of Summer,Easier,66,63,8,2019-07-27
63,Cardi B,Press,58,64,7,2019-07-27
64,"Tyler, The Creator",Earfquake,55,65,9,2019-07-27
65,"Dreamville Featuring J. Cole, Lute & DaBaby",Under The Sun,44,66,2,2019-07-27
66,Bad Bunny & Tainy,Callaita,73,67,6,2019-07-27
67,The Chainsmokers & Bebe Rexha,Call You Mine,72,68,7,2019-07-27
68,P!nk,Walk Me Home,70,69,20,2019-07-27
69,Florida Georgia Line,Talk You Out Of It,77,70,22,2019-07-27
70,Thomas Rhett,Look What God Gave Her,65,71,20,2019-07-27
71,SHAED,Trampoline,78,72,7,2019-07-27
72,Ed Sheeran With Chris Stapleton & Bruno Mars,BLOW,60,73,2,2019-07-27
73,Ali Gatie,It's You,76,74,5,2019-07-27
74,Jonas Brothers,Cool,63,75,15,2019-07-27
75,Y2K & bbno$,Lalala,68,76,3,2019-07-27
76,Justin Moore,The Ones That Didn't Make It Back Home,84,77,5,2019-07-27
77,Chris Young,Raised On Country,80,78,7,2019-07-27
78,Bryce Vine Featuring YG,La La Land,81,79,7,2019-07-27
79,"Lunay, Daddy Yankee & Bad Bunny",Soltera,82,80,10,2019-07-27
80,Meek Mill Featuring Ella Mai,24/7,83,81,15,2019-07-27
81,Marshmello & Kane Brown,One Thing Right,79,82,4,2019-07-27
82,Kenny Chesney,Tip Of My Tongue,0,83,1,2019-07-27
83,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",Otro Trago,91,84,6,2019-07-27
84,Beyonce,Before I Let Go,87,85,13,2019-07-27
85,Pedro Capo X Farruko,Calma,86,86,18,2019-07-27
86,Jonas Brothers,Only Human,100,87,5,2019-07-27
87,"Jhay Cortez, J Balvin & Bad Bunny",No Me Conoce,95,88,2,2019-07-27
88,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",Baguettes In The Face,0,89,1,2019-07-27
89,Kane Brown,Like A Rodeo,0,90,1,2019-07-27
90,Chris Lane,I Don't Know About You,98,91,2,2019-07-27
91,NF,Time,0,92,1,2019-07-27
92,NAV Featuring Meek Mill,Tap,96,93,6,2019-07-27
93,Eli Young Band,Love Ain't,88,94,14,2019-07-27
94,Lil Uzi Vert,Sanguine Paradise,89,95,14,2019-07-27
95,Carrie Underwood,Southbound,0,96,1,2019-07-27
96,J Balvin & Bad Bunny,Que Pretendes,94,97,3,2019-07-27
97,Beyonce,Spirit,0,98,1,2019-07-27
98,Ed Sheeran Featuring YEBBA,Best Part Of Me,0,99,1,2019-07-27
99,Travis Scott,Wake Up,93,100,7,2019-07-27
0,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,1,1,19,2019-07-20
1,Billie Eilish,Bad Guy,2,2,15,2019-07-20
2,Post Malone Featuring Young Thug,Goodbyes,0,3,1,2019-07-20
3,Khalid,Talk,3,4,22,2019-07-20
4,Shawn Mendes & Camila Cabello,Senorita,5,5,3,2019-07-20
5,Ed Sheeran & Justin Bieber,I Don't Care,4,6,9,2019-07-20
6,Lizzo,Truth Hurts,6,7,10,2019-07-20
7,Jonas Brothers,Sucker,7,8,19,2019-07-20
8,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),8,9,38,2019-07-20
9,DaBaby,Suge,10,10,15,2019-07-20
10,Drake Featuring Rick Ross,Money In The Grave,11,11,4,2019-07-20
11,Chris Brown Featuring Drake,No Guidance,9,12,5,2019-07-20
12,Post Malone,Wow.,12,13,29,2019-07-20
13,Shawn Mendes,If I Can't Have You,14,14,10,2019-07-20
14,Sam Smith & Normani,Dancing With A Stranger,15,15,26,2019-07-20
15,Taylor Swift,You Need To Calm Down,13,16,4,2019-07-20
16,Blake Shelton,God's Country,17,17,15,2019-07-20
17,Panic! At The Disco,"Hey Look Ma, I Made It",18,18,13,2019-07-20
18,Blanco Brown,The Git Up,16,19,5,2019-07-20
19,Halsey,Without Me,19,20,40,2019-07-20
20,Polo G Featuring Lil Tjay,Pop Out,20,21,16,2019-07-20
21,Marshmello & Bastille,Happier,25,22,47,2019-07-20
22,Luke Combs,Beer Never Broke My Heart,24,23,10,2019-07-20
23,Ariana Grande,7 Rings,23,24,25,2019-07-20
24,Ava Max,Sweet But Psycho,21,25,30,2019-07-20
25,Lil Tecca,Ran$om,35,26,6,2019-07-20
26,Lil Nas X,Panini,22,27,3,2019-07-20
27,Morgan Wallen,Whiskey Glasses,27,28,19,2019-07-20
28,"Young Thug, J. Cole & Travis Scott",The London,31,29,7,2019-07-20
29,City Girls,Act Up,30,30,19,2019-07-20
30,Katy Perry,Never Really Over,28,31,6,2019-07-20
31,J. Cole,Middle Child,43,32,25,2019-07-20
32,Panic! At The Disco,High Hopes,33,33,49,2019-07-20
33,Dan + Shay,Speechless,34,34,29,2019-07-20
34,Lee Brice,Rumor,32,35,18,2019-07-20
35,Lewis Capaldi,Someone You Loved,46,36,9,2019-07-20
36,"benny blanco, Halsey & Khalid",Eastside,36,37,52,2019-07-20
37,NLE Choppa,Shotta Flow,45,38,12,2019-07-20
38,Mustard & Migos,Pure Water,29,39,24,2019-07-20
39,Ed Sheeran Featuring Khalid,Beautiful People,26,40,2,2019-07-20
40,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Cross Me,37,41,7,2019-07-20
41,Meek Mill Featuring Drake,Going Bad,40,42,32,2019-07-20
42,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,41,43,23,2019-07-20
43,"Dreamville Featuring J. Cole, Lute & DaBaby",Under The Sun,0,44,1,2019-07-20
44,Lady Gaga & Bradley Cooper,Shallow,49,45,41,2019-07-20
45,A Boogie Wit da Hoodie,Look Back At It,48,46,31,2019-07-20
46,Khalid,Better,47,47,43,2019-07-20
47,Luke Bryan,Knockin' Boots,50,48,11,2019-07-20
48,Eric Church,Some Of It,55,49,7,2019-07-20
49,Travis Scott,Sicko Mode,44,50,49,2019-07-20
50,Lil Nas X & Cardi B,Rodeo,38,51,3,2019-07-20
51,Taylor Swift Featuring Brendon Urie,ME!,39,52,12,2019-07-20
52,"YG, Tyga & Jon Z",Go Loko,53,53,10,2019-07-20
53,Halsey,Nightmare,54,54,8,2019-07-20
54,"Tyler, The Creator",Earfquake,52,55,8,2019-07-20
55,DJ Khaled Featuring SZA,Just Us,58,56,8,2019-07-20
56,Dan + Shay,All To Myself,59,57,10,2019-07-20
57,Cardi B,Press,42,58,6,2019-07-20
58,Maren Morris,GIRL,61,59,19,2019-07-20
59,Ed Sheeran With Chris Stapleton & Bruno Mars,BLOW,0,60,1,2019-07-20
60,YK Osiris,Worth It,60,61,21,2019-07-20
61,Offset Featuring Cardi B,Clout,56,62,14,2019-07-20
62,Jonas Brothers,Cool,57,63,14,2019-07-20
63,"Dreamville Featuring JID, Bas, J. Cole, EARTHGANG & Young Nudy",Down Bad,0,64,2,2019-07-20
64,Thomas Rhett,Look What God Gave Her,51,65,19,2019-07-20
65,5 Seconds Of Summer,Easier,66,66,7,2019-07-20
66,Saweetie,My Type,81,67,2,2019-07-20
67,Y2K & bbno$,Lalala,84,68,2,2019-07-20
68,Jason Aldean,Rearview Town,68,69,7,2019-07-20
69,P!nk,Walk Me Home,64,70,19,2019-07-20
70,Kane Brown,Good As You,62,71,20,2019-07-20
71,The Chainsmokers & Bebe Rexha,Call You Mine,74,72,6,2019-07-20
72,Bad Bunny & Tainy,Callaita,69,73,5,2019-07-20
73,Megan Thee Stallion Featuring DaBaby,Cash Shit,86,74,3,2019-07-20
74,"Dreamville Featuring Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God",Costa Rica,0,75,1,2019-07-20
75,Ali Gatie,It's You,73,76,4,2019-07-20
76,Florida Georgia Line,Talk You Out Of It,75,77,21,2019-07-20
77,SHAED,Trampoline,89,78,6,2019-07-20
78,Marshmello & Kane Brown,One Thing Right,76,79,3,2019-07-20
79,Chris Young,Raised On Country,79,80,6,2019-07-20
80,Bryce Vine Featuring YG,La La Land,85,81,6,2019-07-20
81,"Lunay, Daddy Yankee & Bad Bunny",Soltera,77,82,9,2019-07-20
82,Meek Mill Featuring Ella Mai,24/7,82,83,14,2019-07-20
83,Justin Moore,The Ones That Didn't Make It Back Home,95,84,4,2019-07-20
84,Lil Baby Featuring Future,Out The Mud,70,85,3,2019-07-20
85,Pedro Capo X Farruko,Calma,87,86,17,2019-07-20
86,Beyonce,Before I Let Go,80,87,12,2019-07-20
87,Eli Young Band,Love Ain't,91,88,13,2019-07-20
88,Lil Uzi Vert,Sanguine Paradise,96,89,13,2019-07-20
89,Summer Walker X Drake,Girls Need Love,90,90,20,2019-07-20
90,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",Otro Trago,93,91,5,2019-07-20
91,Miley Cyrus,Mother's Daughter,83,92,3,2019-07-20
92,Travis Scott,Wake Up,94,93,6,2019-07-20
93,J Balvin & Bad Bunny,Que Pretendes,65,94,2,2019-07-20
94,"Jhay Cortez, J Balvin & Bad Bunny",No Me Conoce,0,95,1,2019-07-20
95,NAV Featuring Meek Mill,Tap,99,96,5,2019-07-20
96,Nicki Minaj,MEGATRON,92,97,3,2019-07-20
97,Chris Lane,I Don't Know About You,0,98,1,2019-07-20
98,Billie Eilish,Ocean Eyes,100,99,20,2019-07-20
99,Jonas Brothers,Only Human,0,100,4,2019-07-20
0,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,1,1,18,2019-07-13
1,Billie Eilish,Bad Guy,3,2,14,2019-07-13
2,Khalid,Talk,4,3,21,2019-07-13
3,Ed Sheeran & Justin Bieber,I Don't Care,5,4,8,2019-07-13
4,Shawn Mendes & Camila Cabello,Senorita,2,5,2,2019-07-13
5,Lizzo,Truth Hurts,11,6,9,2019-07-13
6,Jonas Brothers,Sucker,6,7,18,2019-07-13
7,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),12,8,37,2019-07-13
8,Chris Brown Featuring Drake,No Guidance,9,9,4,2019-07-13
9,DaBaby,Suge,7,10,14,2019-07-13
10,Drake Featuring Rick Ross,Money In The Grave,8,11,3,2019-07-13
11,Post Malone,Wow.,10,12,28,2019-07-13
12,Taylor Swift,You Need To Calm Down,13,13,3,2019-07-13
13,Shawn Mendes,If I Can't Have You,14,14,9,2019-07-13
14,Sam Smith & Normani,Dancing With A Stranger,15,15,25,2019-07-13
15,Blanco Brown,The Git Up,29,16,4,2019-07-13
16,Blake Shelton,God's Country,18,17,14,2019-07-13
17,Panic! At The Disco,"Hey Look Ma, I Made It",24,18,12,2019-07-13
18,Halsey,Without Me,17,19,39,2019-07-13
19,Polo G Featuring Lil Tjay,Pop Out,19,20,15,2019-07-13
20,Ava Max,Sweet But Psycho,21,21,29,2019-07-13
21,Lil Nas X,Panini,16,22,2,2019-07-13
22,Ariana Grande,7 Rings,23,23,24,2019-07-13
23,Luke Combs,Beer Never Broke My Heart,33,24,9,2019-07-13
24,Marshmello & Bastille,Happier,25,25,46,2019-07-13
25,Ed Sheeran Featuring Khalid,Beautiful People,0,26,1,2019-07-13
26,Morgan Wallen,Whiskey Glasses,28,27,18,2019-07-13
27,Katy Perry,Never Really Over,27,28,5,2019-07-13
28,Mustard & Migos,Pure Water,38,29,23,2019-07-13
29,City Girls,Act Up,34,30,18,2019-07-13
30,"Young Thug, J. Cole & Travis Scott",The London,30,31,6,2019-07-13
31,Lee Brice,Rumor,26,32,17,2019-07-13
32,Panic! At The Disco,High Hopes,32,33,48,2019-07-13
33,Dan + Shay,Speechless,44,34,28,2019-07-13
34,Lil Tecca,Ran$om,51,35,5,2019-07-13
35,"benny blanco, Halsey & Khalid",Eastside,35,36,51,2019-07-13
36,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Cross Me,39,37,6,2019-07-13
37,Lil Nas X & Cardi B,Rodeo,22,38,2,2019-07-13
38,Taylor Swift Featuring Brendon Urie,ME!,31,39,11,2019-07-13
39,Meek Mill Featuring Drake,Going Bad,40,40,31,2019-07-13
40,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,37,41,22,2019-07-13
41,Cardi B,Press,43,42,5,2019-07-13
42,J. Cole,Middle Child,36,43,24,2019-07-13
43,Travis Scott,Sicko Mode,45,44,48,2019-07-13
44,NLE Choppa,Shotta Flow,48,45,11,2019-07-13
45,Lewis Capaldi,Someone You Loved,53,46,8,2019-07-13
46,Khalid,Better,41,47,42,2019-07-13
47,A Boogie Wit da Hoodie,Look Back At It,47,48,30,2019-07-13
48,Lady Gaga & Bradley Cooper,Shallow,42,49,40,2019-07-13
49,Luke Bryan,Knockin' Boots,61,50,10,2019-07-13
50,Thomas Rhett,Look What God Gave Her,54,51,18,2019-07-13
51,"Tyler, The Creator",Earfquake,46,52,7,2019-07-13
52,"YG, Tyga & Jon Z",Go Loko,52,53,9,2019-07-13
53,Halsey,Nightmare,50,54,7,2019-07-13
54,Eric Church,Some Of It,66,55,6,2019-07-13
55,Offset Featuring Cardi B,Clout,56,56,13,2019-07-13
56,Jonas Brothers,Cool,55,57,13,2019-07-13
57,DJ Khaled Featuring SZA,Just Us,60,58,7,2019-07-13
58,Dan + Shay,All To Myself,67,59,9,2019-07-13
59,YK Osiris,Worth It,59,60,20,2019-07-13
60,Maren Morris,GIRL,63,61,18,2019-07-13
61,Kane Brown,Good As You,58,62,19,2019-07-13
62,Kygo X Whitney Houston,Higher Love,0,63,1,2019-07-13
63,P!nk,Walk Me Home,62,64,18,2019-07-13
64,J Balvin & Bad Bunny,Que Pretendes,0,65,1,2019-07-13
65,5 Seconds Of Summer,Easier,64,66,6,2019-07-13
66,Chris Brown Featuring Justin Bieber & Ink,Don't Check On Me,0,67,1,2019-07-13
67,Jason Aldean,Rearview Town,71,68,6,2019-07-13
68,Bad Bunny & Tainy,Callaita,68,69,4,2019-07-13
69,Lil Baby Featuring Future,Out The Mud,72,70,2,2019-07-13
70,Logic Featuring Eminem,Homicide,0,71,6,2019-07-13
71,Cardi B & Bruno Mars,Please Me,65,72,20,2019-07-13
72,Ali Gatie,It's You,70,73,3,2019-07-13
73,The Chainsmokers & Bebe Rexha,Call You Mine,73,74,5,2019-07-13
74,Florida Georgia Line,Talk You Out Of It,76,75,20,2019-07-13
75,Marshmello & Kane Brown,One Thing Right,57,76,2,2019-07-13
76,"Lunay, Daddy Yankee & Bad Bunny",Soltera,75,77,8,2019-07-13
77,NF,When I Grow Up,0,78,1,2019-07-13
78,Chris Young,Raised On Country,81,79,5,2019-07-13
79,Beyonce,Before I Let Go,79,80,11,2019-07-13
80,Saweetie,My Type,0,81,1,2019-07-13
81,Meek Mill Featuring Ella Mai,24/7,69,82,13,2019-07-13
82,Miley Cyrus,Mother's Daughter,0,83,2,2019-07-13
83,Y2K & bbno$,Lalala,0,84,1,2019-07-13
84,Bryce Vine Featuring YG,La La Land,85,85,5,2019-07-13
85,Megan Thee Stallion Featuring DaBaby,Cash Shit,98,86,2,2019-07-13
86,Pedro Capo X Farruko,Calma,91,87,16,2019-07-13
87,Chase Rice,Eyes On You,84,88,20,2019-07-13
88,SHAED,Trampoline,77,89,5,2019-07-13
89,Summer Walker X Drake,Girls Need Love,74,90,19,2019-07-13
90,Eli Young Band,Love Ain't,90,91,12,2019-07-13
91,Nicki Minaj,MEGATRON,20,92,2,2019-07-13
92,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",Otro Trago,83,93,4,2019-07-13
93,Travis Scott,Wake Up,82,94,5,2019-07-13
94,Justin Moore,The Ones That Didn't Make It Back Home,93,95,3,2019-07-13
95,Lil Uzi Vert,Sanguine Paradise,89,96,12,2019-07-13
96,DJ Khaled Featuring Cardi B & 21 Savage,Wish Wish,80,97,7,2019-07-13
97,"Yella Beezy, Gucci Mane & Quavo",Bacc At It Again,78,98,6,2019-07-13
98,NAV Featuring Meek Mill,Tap,95,99,4,2019-07-13
99,Billie Eilish,Ocean Eyes,86,100,19,2019-07-13
0,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,1,1,17,2019-07-06
1,Shawn Mendes & Camila Cabello,Senorita,0,2,1,2019-07-06
2,Billie Eilish,Bad Guy,3,3,13,2019-07-06
3,Khalid,Talk,4,4,20,2019-07-06
4,Ed Sheeran & Justin Bieber,I Don't Care,5,5,7,2019-07-06
5,Jonas Brothers,Sucker,6,6,17,2019-07-06
6,DaBaby,Suge,9,7,13,2019-07-06
7,Drake Featuring Rick Ross,Money In The Grave,7,8,2,2019-07-06
8,Chris Brown Featuring Drake,No Guidance,10,9,3,2019-07-06
9,Post Malone,Wow.,8,10,27,2019-07-06
10,Lizzo,Truth Hurts,14,11,8,2019-07-06
11,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),11,12,36,2019-07-06
12,Taylor Swift,You Need To Calm Down,2,13,2,2019-07-06
13,Shawn Mendes,If I Can't Have You,13,14,8,2019-07-06
14,Sam Smith & Normani,Dancing With A Stranger,12,15,24,2019-07-06
15,Lil Nas X,Panini,0,16,1,2019-07-06
16,Halsey,Without Me,16,17,38,2019-07-06
17,Blake Shelton,God's Country,21,18,13,2019-07-06
18,Polo G Featuring Lil Tjay,Pop Out,18,19,14,2019-07-06
19,Nicki Minaj,MEGATRON,0,20,1,2019-07-06
20,Ava Max,Sweet But Psycho,17,21,28,2019-07-06
21,Lil Nas X & Cardi B,Rodeo,0,22,1,2019-07-06
22,Ariana Grande,7 Rings,19,23,23,2019-07-06
23,Panic! At The Disco,"Hey Look Ma, I Made It",24,24,11,2019-07-06
24,Marshmello & Bastille,Happier,20,25,45,2019-07-06
25,Lee Brice,Rumor,25,26,16,2019-07-06
26,Katy Perry,Never Really Over,29,27,4,2019-07-06
27,Morgan Wallen,Whiskey Glasses,22,28,17,2019-07-06
28,Blanco Brown,The Git Up,51,29,3,2019-07-06
29,"Young Thug, J. Cole & Travis Scott",The London,26,30,5,2019-07-06
